datetime,signal_vrp_z,signal_skew_z,signal_concavity_z,signal_iv_rank_z,signal_term_slope_z,signal_pc_iv_z,signal_volume_imb_z,signal_rv_trend_z,composite_score,dte,entry_iv,spx_close,tp_pct,kelly_fraction
2019-11-04,-0.249573,-0.815761,-0.245667,-1.546673,0.0,1.381069,0.0,-3.550481,44.8338,25,0.1127,3079.83,50,0.015
2019-11-05,0.594107,0.478198,-1.173123,-0.806508,0.0,1.580391,0.0,-2.963819,50.3919,45,0.1211,3075.57,50,0.015
2019-11-06,0.551258,0.410199,-0.874616,-0.885798,0.0,1.688631,0.0,-2.115156,50.8012,44,0.1203,3076.48,50,0.015
2019-11-07,0.501109,0.075566,-0.762035,-1.173195,0.0,0.946455,0.0,-1.19866,49.3816,43,0.1174,3093.68,50,0.015
2019-11-08,0.984109,0.3046,-0.984257,-1.094864,0.0,0.536152,0.0,-1.475424,50.4382,42,0.118,3080.55,50,0.015
2019-11-11,1.407109,-0.337529,-0.42001,-0.283788,0.0,4.0,0.0,-1.158559,55.5017,39,0.1276,3083.42,50,0.015
2019-11-12,1.034684,-0.518885,-0.337877,-1.305686,0.0,0.564194,0.0,-1.260843,49.2539,38,0.1155,3098.26,50,0.015
2019-11-13,1.079572,-0.450038,0.133052,-0.946102,0.0,0.830113,0.0,-0.791103,50.9207,37,0.1191,3088.76,50,0.015
2019-11-14,1.044776,0.032662,-0.38459,-1.225555,0.0,0.431322,0.0,-0.095358,50.9149,36,0.1162,3095.79,50,0.015
2019-11-15,0.97152,-0.034974,-0.344366,-1.591308,0.0,0.789381,0.0,-0.078312,50.4466,35,0.1113,3107.48,50,0.015
2019-11-18,0.959201,-0.141309,-0.574457,-1.579985,0.0,0.354096,0.0,-0.150065,49.5649,32,0.1111,3116.33,50,0.015
2019-11-19,0.921206,-0.257332,-0.273759,-1.605244,0.0,0.458561,0.0,-0.215869,49.5121,31,0.1096,3120.6,50,0.015
2019-11-20,1.008174,-0.013733,-0.090881,-1.593543,0.0,0.155616,0.0,-0.201802,50.0847,30,0.1096,3114.61,50,0.015
2019-11-21,1.10292,0.190863,0.392202,-1.189144,0.0,0.342667,0.0,-0.0149,52.0043,29,0.1155,3104.19,50,0.015
2019-11-22,0.922296,-0.239175,0.491818,-1.541222,0.0,0.649676,0.0,0.041952,50.5797,28,0.1097,3109.4,50,0.015
2019-11-25,0.788983,-0.365792,0.264011,-1.883536,0.0,0.503393,0.0,-0.051206,49.1046,25,0.1019,3129.54,50,0.015
2019-11-26,0.690573,-0.502101,0.227372,-1.899009,0.0,0.410397,0.0,-0.080109,48.426,27,0.0987,3136.01,50,0.015
2019-11-27,0.663431,-0.431913,0.014158,-1.879118,0.0,0.559758,0.0,-0.270365,48.412,26,0.0965,3144.32,50,0.015
2019-11-29,0.859364,-0.046997,-0.430698,-1.791514,0.0,0.026697,0.0,-0.242047,48.9283,25,0.1018,3150.05,50,0.015
2019-12-02,1.490851,0.653327,0.631857,-0.438184,0.0,-1.104017,0.0,-0.074912,53.7405,32,0.1218,3126.01,50,0.015
2019-12-03,1.812015,1.658485,0.201586,1.024647,0.0,-1.36393,0.0,1.061739,58.7122,31,0.1558,3076.26,50,0.015
2019-12-04,0.561895,0.28712,1.05168,-0.051145,0.0,-1.158737,0.0,2.177574,52.6737,30,0.1277,3114.08,50,0.015
2019-12-05,0.833966,0.473707,1.079578,0.276062,0.0,-1.456284,0.0,2.470365,54.089,29,0.1372,3104.62,50,0.015
2019-12-06,-0.131501,0.116947,0.711096,-1.021431,0.0,-1.327093,0.0,2.31504,48.7723,28,0.116,3145.75,50,0.015
2019-12-09,-0.112763,1.066694,0.155929,-1.087089,0.0,-1.891052,0.0,1.108409,49.0087,25,0.1148,3148.35,50,0.015
2019-12-10,0.191854,1.823424,-0.285578,-0.141182,0.0,-1.738943,0.0,0.633636,52.2641,34,0.1258,3136.37,50,0.015
2019-12-11,0.263707,1.412469,-0.16774,-0.06577,0.0,-1.972217,0.0,0.376211,51.4672,33,0.127,3140.23,50,0.015
2019-12-12,-0.479018,0.912153,-0.013936,-1.540998,0.0,-2.121864,0.0,0.207305,46.2859,32,0.1088,3173.82,50,0.015
2019-12-13,-0.734857,0.328823,-0.046771,-1.809318,0.0,-2.138546,0.0,0.366248,44.1137,31,0.1009,3173.18,50,0.015
2019-12-16,-1.257842,0.2099,-0.767176,-1.825208,0.0,-2.333447,0.0,0.381528,41.781,28,0.0859,3193.81,50,0.015
2019-12-17,-1.247967,0.288347,-1.353241,-1.808221,0.0,-2.856507,0.0,0.34324,40.977,27,0.0859,3194.9,50,0.015
2019-12-18,-1.239468,0.406291,-1.41847,-1.759861,0.0,-2.387782,0.0,0.124953,41.614,26,0.0861,3193.76,50,0.015
2019-12-19,-1.146258,0.524107,-1.336039,-1.728846,0.0,-2.611392,0.0,0.068369,41.9433,25,0.0882,3195.76,50,0.015
2019-12-20,-1.108231,0.572272,-1.624626,-1.69876,0.0,-1.971472,0.0,0.006883,42.5581,32,0.0894,3217.35,50,0.015
2019-12-23,-0.965627,1.156661,-2.045859,-1.669546,0.0,-1.833055,0.0,0.012856,43.9316,29,0.0937,3225.13,50,0.015
2019-12-24,-0.912238,0.952442,-1.980135,-1.64116,0.0,-1.550205,0.0,-0.027463,44.0145,28,0.0942,3222.22,50,0.015
2019-12-26,-0.969775,0.710364,-1.3838,-1.644107,0.0,-1.594959,0.0,-0.02393,43.8162,26,0.0924,3231.51,50,0.015
2019-12-27,-0.802809,0.767749,-1.655601,-1.571079,0.0,-1.466185,0.0,-0.0297,44.3663,25,0.0975,3240.6,50,0.015
2020-01-02,0.15104,0.297724,-0.343362,-1.424876,0.0,-1.256606,0.0,-1.052518,46.7782,25,0.1043,3241.3,50,0.015
2020-01-03,0.690312,0.018021,0.532831,-0.848835,0.0,-1.339008,0.0,-1.849272,48.6512,26,0.114,3236.4,50,0.015
2020-01-06,1.005263,0.826863,0.771927,-0.059609,0.0,-1.270856,0.0,-2.013846,52.4172,28,0.1235,3227.85,50,0.015
2020-01-07,1.340114,0.684093,0.560882,-0.229765,0.0,0.111676,0.0,-2.038896,53.9148,45,0.1218,3238.92,50,0.015
2020-01-08,1.202684,0.461946,0.408167,-0.561686,0.0,0.071437,0.0,-1.100223,52.9359,44,0.1179,3248.06,50,0.015
2020-01-09,1.09181,0.270419,0.086095,-0.919923,0.0,-0.024233,0.0,-0.827343,51.5215,43,0.1133,3268.1,50,0.015
2020-01-10,0.863469,0.540886,-0.488496,-1.332358,0.0,-0.269382,0.0,-0.557481,50.303,42,0.1065,3279.88,50,0.015
2020-01-13,1.233782,0.388662,0.044611,-1.047795,0.0,-0.021577,0.0,-0.311256,52.1486,39,0.1113,3272.64,50,0.015
2020-01-14,1.138481,-0.156082,0.269369,-1.221061,0.0,0.046893,0.0,-0.436988,50.7463,38,0.1086,3284.49,50,0.015
2020-01-15,1.149154,-0.186034,0.497838,-1.318429,0.0,-0.042603,0.0,-0.503767,50.627,37,0.1063,3292.51,50,0.015
2020-01-16,1.07278,-0.387864,-0.24575,-1.355931,0.0,0.464195,0.0,-0.385898,49.947,36,0.1048,3306.82,50,0.015
2020-01-17,1.014588,-0.113516,-0.562271,-1.406915,0.0,0.394944,0.0,-0.039447,50.1245,35,0.1036,3322.73,50,0.015
2020-01-21,1.178051,-0.224917,-0.214117,-1.085479,0.0,0.099504,0.0,0.053651,50.8221,31,0.1093,3321.3,50,0.015
2020-01-22,1.233529,-0.275286,-0.20987,-1.168298,0.0,0.373518,0.0,0.05238,51.0126,30,0.1085,3332.36,50,0.015
2020-01-23,1.324146,0.243869,-0.019412,-0.436917,0.0,0.096636,0.0,0.225012,53.3363,29,0.1177,3313.77,50,0.015
2020-01-24,1.196323,0.104494,-0.096918,-0.703694,0.0,0.168206,0.0,0.329114,52.3995,28,0.114,3326.32,50,0.015
2020-01-27,1.213798,1.119829,0.609803,1.438508,0.0,-0.793956,0.0,2.608358,58.43,25,0.1639,3247.85,50,0.015
2020-01-28,0.497712,0.534526,0.895663,0.863566,0.0,-0.287774,0.0,3.740308,55.9076,27,0.1434,3268.8,50,0.015
2020-01-29,0.721941,0.236436,1.165678,1.04261,0.0,-0.190207,0.0,3.257465,56.2127,26,0.1472,3274.65,50,0.015
2020-01-30,0.864556,0.110489,1.171884,1.163378,0.0,-0.115774,0.0,2.108973,56.0037,25,0.1531,3262.23,50,0.015
2020-01-31,1.294968,1.098204,0.938601,1.464663,-1.635213,-0.571815,0.0,-0.103685,55.7958,33,0.1649,3257.12,50,0.015
2020-02-03,1.001187,0.599403,0.688493,1.216049,-1.366493,-0.222791,0.0,-0.156729,54.1357,30,0.1557,3262.61,50,0.015
2020-02-04,0.50273,0.278922,0.816306,0.832531,-0.879486,-0.163287,0.0,0.093894,52.5448,29,0.1432,3290.86,50,0.015
2020-02-05,0.266635,-0.727807,1.466462,0.689676,-1.059131,0.941353,0.0,0.328888,51.2535,28,0.14,3323.34,50,0.015
2020-02-06,-0.03954,0.102692,-0.062171,0.409132,-0.6163,0.183701,0.0,0.549918,50.3896,27,0.1315,3343.87,50,0.015
2020-02-07,0.043281,0.855853,-0.207265,0.491199,-0.627955,-0.428286,0.0,0.501547,51.4598,26,0.134,3331.98,50,0.015
2020-02-10,0.139013,0.735594,-0.156467,0.558925,-0.930009,-0.032753,0.0,0.246591,51.5065,30,0.1366,3333.63,50,0.015
2020-02-11,-0.430279,0.534169,-0.718181,0.127006,0.0,0.276467,0.0,0.273946,50.022,29,0.1243,3373.17,50,0.015
2020-02-12,-0.479598,0.716943,-0.667658,0.002202,0.0,0.12216,0.0,0.339798,49.9961,28,0.1225,3372.59,50,0.015
2020-02-13,-0.460405,0.519552,-0.180944,0.085902,0.0,-0.11944,0.0,0.362217,49.9339,27,0.1233,3367.69,50,0.015
2020-02-14,-0.511327,0.506401,-0.966704,-0.149685,0.0,-0.199808,0.0,0.23655,48.6551,26,0.121,3372.04,50,0.015
2020-02-21,0.051573,2.576539,-1.073898,1.113383,0.0,-0.356092,0.0,0.377129,55.9254,38,0.1481,3339.48,50,0.015
2020-02-24,0.541086,3.225922,-1.272631,1.756998,0.0,-1.102268,0.0,1.713929,59.1766,35,0.1901,3259.07,50,0.015
2020-02-25,1.777325,3.747935,-0.793929,1.849948,0.0,-1.119404,0.0,1.364721,63.6419,34,0.2085,3227.24,50,0.015
2020-02-26,1.736755,2.446801,0.043881,1.830727,0.0,-1.384659,0.0,1.370701,61.3174,33,0.2227,3162.55,50,0.015
2020-02-27,2.486462,3.930494,-1.275364,1.811926,0.0,-1.565226,0.0,2.659384,65.5392,32,0.293,3047.07,50,0.015
2020-02-28,4.0,4.0,-4.0,1.793528,0.0,4.0,0.0,3.812179,73.3964,31,0.5334,2956.52,50,0.015
2020-03-02,3.242139,4.0,-0.327748,1.762123,-3.996835,-0.983037,0.0,4.0,64.7071,28,0.3601,2967.64,50,0.015
2020-03-03,0.057053,4.0,-1.870499,1.718152,-2.297038,-0.090675,0.0,4.0,58.3763,27,0.2897,3084.98,50,0.015
2020-03-04,0.166666,4.0,-2.299375,1.701733,-2.367514,-0.790426,0.0,3.466727,57.2317,26,0.2913,3057.17,50,0.015
2020-03-05,1.028951,4.0,-1.614479,1.69879,-2.529455,-0.915394,0.0,2.337314,59.0469,25,0.32,3057.37,50,0.015
2020-03-06,2.819777,4.0,-1.444629,1.695808,-2.600174,-0.886327,0.0,2.215604,63.5387,31,0.4151,2937.52,50,0.015
2020-03-09,4.0,4.0,-3.016685,1.679768,-2.635872,-0.994359,0.0,2.042294,64.97,28,0.5086,2808.77,50,0.015
2020-03-10,2.393285,4.0,-0.966755,1.651085,-2.307539,-0.693132,0.0,2.97562,63.7121,27,0.4421,2842.63,50,0.015
2020-03-11,3.388653,4.0,-0.996842,1.635898,0.0,-0.794665,0.0,2.440321,68.5535,26,0.476,2807.7,50,0.015
2020-03-12,4.0,4.0,-3.8405,1.646593,0.0,-1.125698,0.0,4.0,68.2718,25,0.6405,2549.73,50,0.015
2020-03-13,3.788264,4.0,-3.442687,1.618705,0.0,-0.828877,0.0,4.0,68.3157,33,0.6316,2568.88,50,0.015
2020-03-16,4.0,3.65076,2.170722,1.616741,0.0,-1.28572,0.0,4.0,72.1775,30,0.6948,2448.71,50,0.015
2020-03-17,4.0,4.0,-1.924479,1.602118,0.0,-1.295281,0.0,4.0,69.5683,29,0.7606,2409.62,50,0.015
2020-03-18,4.0,4.0,1.075651,1.575209,0.0,-1.206933,0.0,0.42973,70.2313,28,0.6981,2435.12,50,0.015
2020-03-19,4.0,4.0,0.977774,1.561321,0.0,-1.430224,0.0,0.126455,69.7572,27,0.712,2423.37,50,0.015
2020-03-20,1.715874,3.45907,-2.604045,1.485558,0.0,-1.198672,0.0,-0.167494,60.0705,26,0.5758,2405.66,50,0.015
2020-03-23,0.857185,4.0,-4.0,1.460842,0.0,-1.342456,0.0,0.299547,57.9415,38,0.545,2289.1,50,0.015
2020-03-24,-1.293572,3.3586,-2.788658,1.399624,0.0,-1.937766,0.0,1.344814,52.0864,29,0.4635,2368.12,50,0.015
2020-03-25,0.674735,3.734785,-2.070565,1.449951,0.0,-1.072761,0.0,2.243778,59.724,28,0.5829,2411.16,50,0.015
2020-03-26,-1.038308,3.714421,-4.0,1.40148,0.0,-1.008036,0.0,3.563242,54.5089,27,0.5411,2555.74,50,0.015
2020-03-27,-0.21372,4.0,-3.659913,1.414739,0.0,-1.185887,0.0,3.149152,57.0486,26,0.5802,2549.31,50,0.015
2020-03-30,-1.223527,4.0,-4.0,1.342833,0.0,-1.165787,0.0,1.973143,53.5762,31,0.5273,2573.17,50,0.015
2020-03-31,-2.388187,3.7846,-4.0,1.284286,0.0,-1.024015,0.0,0.557812,49.5801,29,0.4483,2630.1,50,0.015
2020-04-01,-2.01452,2.890271,-1.58567,1.29893,0.0,-0.847543,0.0,-0.432408,50.3604,28,0.4848,2507.34,50,0.015
2020-04-02,-1.902787,2.689793,0.246195,1.289278,0.0,-1.001252,0.0,-0.106235,51.6991,27,0.4887,2488.82,50,0.015
2020-04-03,-2.867393,2.456404,-1.177565,1.207989,0.0,-1.032582,0.0,-0.094104,47.5346,26,0.429,2525.25,50,0.015
2020-04-06,-3.377783,2.408428,-0.721177,1.17565,0.0,-1.016721,0.0,-0.067384,46.5085,32,0.3942,2602.68,50,0.015
2020-04-07,-3.756366,2.812173,-2.816289,1.155651,0.0,-0.987362,0.0,-0.019559,44.7167,29,0.3882,2713.26,50,0.015
2020-04-08,-3.518395,2.310138,-2.028796,1.159626,-1.85724,-0.996712,0.0,0.359492,42.895,28,0.3964,2674.01,50,0.015
2020-04-09,-2.202394,1.895547,-1.815448,1.11619,-1.73863,-1.017646,0.0,-1.942764,44.4317,27,0.3766,2797.78,50,0.015
2020-04-13,-1.982323,1.884815,-0.87016,1.120527,-2.056022,-0.92616,0.0,-3.210725,44.7997,25,0.3936,2754.45,50,0.015
2020-04-14,-2.392941,1.443122,-1.031502,1.065913,-1.192254,-0.879726,0.0,-4.0,43.3671,29,0.3345,2833.69,50,0.015
2020-04-15,-1.76354,1.769513,-1.110984,1.070713,-1.580799,-0.737175,0.0,-3.424995,45.5008,28,0.3755,2774.19,50,0.015
2020-04-16,-1.759268,1.750561,-0.622445,1.063701,-1.446665,-0.828193,0.0,-1.060794,47.106,27,0.3757,2767.3,50,0.015
2020-04-17,-2.305299,1.546899,-0.860177,1.02167,-1.127948,-0.86022,0.0,-0.665428,45.6284,26,0.3448,2849.09,50,0.015
2020-04-20,-2.194837,1.67566,-0.441392,1.015138,-0.875631,-0.616995,0.0,0.075875,47.404,39,0.3476,2845.47,50,0.015
2020-04-21,-0.728406,1.751453,-0.078266,1.101819,-1.345053,-0.702526,0.0,-0.840641,50.5351,29,0.408,2771.57,50,0.015
2020-04-22,-0.825218,1.307823,-0.465633,1.047937,-1.19948,-0.612918,0.0,-1.529542,48.9349,28,0.3925,2776.65,50,0.015
2020-04-23,-1.475643,1.371738,-0.542368,0.971535,-0.698431,-0.628107,0.0,-1.72144,47.7508,27,0.3499,2824.46,50,0.015
2020-04-24,-0.841769,1.342734,-0.861802,0.953863,-0.574565,-0.610595,0.0,-2.244303,48.9002,26,0.3496,2799.64,50,0.015
2020-04-27,-1.746189,1.288601,-1.148115,0.890156,0.058392,-0.559023,0.0,-1.728049,47.2755,32,0.2945,2862.64,50,0.015
2020-04-28,-2.016592,1.231095,-1.407032,0.836927,0.111779,-0.464227,0.0,-1.427585,46.5066,31,0.2766,2902.67,50,0.015
2020-04-29,-2.104146,1.261328,-1.39455,0.818537,0.0,-0.418751,0.0,-1.029399,46.441,30,0.2647,2917.05,50,0.015
2020-04-30,-0.967046,1.379843,-1.941413,0.823707,0.0,-0.251739,0.0,-1.448778,49.0484,29,0.2841,2922.86,50,0.015
2020-05-01,-4.0,-1.863,2.457347,-1.639208,0.0,4.0,0.0,-1.862475,38.8498,28,0.03124,2856.1,50,0.015
2020-05-04,-0.393749,1.140314,0.069732,0.887023,0.0,-0.324522,0.0,-1.524924,51.5956,25,0.3389,2819.05,50,0.015
2020-05-08,-0.532506,0.706963,-0.150954,0.763252,0.0,-0.344847,0.0,-2.519133,49.5024,31,0.2514,2916.21,50,0.015
2020-05-11,-0.446468,0.655879,-0.587673,0.745078,0.0,-0.194132,0.0,-2.457611,49.4201,28,0.2494,2912.22,50,0.015
2020-05-12,-0.52948,0.630201,-0.700202,0.726924,0.0,-0.351146,0.0,-3.292291,48.4696,27,0.2257,2927.05,50,0.015
2020-05-13,0.11835,0.932658,-1.288741,0.755915,0.0,-0.423639,0.0,-2.61134,50.5348,26,0.2734,2859.39,50,0.015
2020-05-14,0.706357,1.059434,-1.575424,0.843959,0.0,-0.55588,0.0,-0.225736,53.2216,25,0.338,2775.38,50,0.015
2020-05-19,-0.566425,0.826334,-1.241604,0.683564,0.0,-0.409701,0.0,0.311814,50.0149,29,0.2453,2957.98,50,0.015
2020-05-20,-0.709841,0.827581,-1.976443,0.670365,0.0,-0.445272,0.0,0.626029,49.1727,28,0.235,2974.29,50,0.015
2020-05-21,-0.54706,0.655108,-1.466086,0.672913,0.0,-0.3615,0.0,0.204642,49.5199,27,0.2414,2970.53,50,0.015
2020-05-22,-0.327763,0.537906,-0.353534,0.711291,0.0,-0.463195,0.0,-0.274347,50.4401,26,0.2584,2934.71,50,0.015
2020-05-26,-0.711062,0.685563,-2.182947,0.643944,0.0,-0.553016,0.0,-0.10513,48.2074,29,0.234,3008.03,50,0.015
2020-05-27,-0.642499,0.743209,-2.224743,0.658624,0.0,-0.498456,0.0,-0.097437,48.5411,28,0.2351,3005.29,50,0.015
2020-05-28,-0.7233,0.794807,-2.191707,0.626723,0.0,-0.468942,0.0,0.013026,48.5057,27,0.2322,3046.11,50,0.015
2020-05-29,-0.600977,0.863872,-1.777739,0.676894,0.0,-0.617218,0.0,0.038751,49.2206,26,0.2432,3018.58,50,0.015
2020-06-01,-0.397456,0.974612,-1.437861,0.666484,0.0,-0.401732,0.0,-0.280548,50.263,39,0.2418,3048.15,50,0.015
2020-06-02,-0.381013,0.837429,-1.231596,0.640395,0.0,-0.334881,0.0,-0.568356,50.0786,45,0.2354,3064.03,50,0.015
2020-06-03,-0.445004,0.748699,-1.44473,0.567706,0.0,-0.379088,0.0,-0.892389,49.2554,44,0.2241,3105.6,50,0.015
2020-06-04,-0.561728,0.528746,-1.19062,0.544294,0.0,-0.436326,0.0,-0.944255,48.6087,43,0.2119,3119.55,50,0.015
2020-06-05,-0.771067,0.425176,-1.478009,0.507038,0.0,-0.460726,0.0,-0.419614,47.8303,42,0.204,3184.38,50,0.015
2020-06-08,-0.644655,0.480728,-1.707712,0.52889,0.0,-0.439646,0.0,-0.144269,48.2652,39,0.2108,3202.81,50,0.015
2020-06-09,-0.382243,0.627067,-1.627794,0.578713,0.0,-0.554013,0.0,0.04076,49.3307,38,0.2292,3193.43,50,0.015
2020-06-10,-0.228114,0.729196,-1.877962,0.637809,0.0,-0.546411,0.0,0.071839,49.832,37,0.2403,3192.35,50,0.015
2020-06-11,0.007934,0.787311,-1.425758,0.720438,0.0,-0.497626,0.0,0.004708,51.0392,36,0.2591,3113.24,50,0.015
2020-06-12,0.966739,1.466872,-1.952718,0.817903,0.0,-0.61831,0.0,-0.425003,54.1845,35,0.303,3066.14,50,0.015
2020-06-15,1.232299,1.379598,-1.250306,0.829286,0.0,-0.599044,0.0,-0.674611,55.1473,32,0.3222,3007.11,50,0.015
2020-06-16,-0.069352,0.949999,-2.097062,0.700765,0.0,-0.68555,0.0,0.002716,50.4159,31,0.2646,3147.72,50,0.015
2020-06-17,0.185763,1.024821,-1.565233,0.751989,0.0,-0.649087,0.0,0.591036,52.0363,30,0.2842,3124.49,50,0.015
2020-06-18,0.103094,0.94278,-1.217696,0.7291,0.0,-0.642869,0.0,1.108876,52.1744,29,0.2791,3113.93,50,0.015
2020-06-19,-0.249747,0.826518,-1.115581,0.645061,0.0,-0.629186,0.0,0.760538,50.8549,28,0.2553,3141.66,50,0.015
2020-06-22,0.045433,0.780913,-0.551903,0.703752,0.0,-0.582314,0.0,0.021952,51.7182,25,0.2751,3106.52,50,0.015
2020-06-23,-0.150123,0.826134,-1.043898,0.604928,0.0,-0.633442,0.0,-0.274379,50.5786,29,0.2507,3140.92,50,0.015
2020-06-24,0.098466,0.700607,-0.278077,0.698266,0.0,-0.658981,0.0,-0.230901,51.6979,28,0.2763,3090.31,50,0.015
2020-06-25,0.309534,0.66003,-0.263404,0.754738,0.0,-0.659606,0.0,-0.146762,52.2823,27,0.291,3053.69,50,0.015
2020-06-26,0.27056,0.710074,-0.814717,0.728492,0.0,-0.624144,0.0,-0.05992,51.8834,26,0.2863,3047.61,50,0.015
2020-06-29,0.258378,0.613835,-0.637488,0.713449,0.0,-0.696699,0.0,0.038258,51.7562,28,0.2844,3026.79,50,0.015
2020-06-30,-0.240491,0.36396,-0.068164,0.55591,0.0,-0.728611,0.0,-0.089818,50.1325,27,0.253,3063.34,50,0.015
2020-07-01,-0.609397,0.37616,-0.460506,0.386285,0.0,-0.642372,0.0,0.04203,48.8185,26,0.2308,3118.27,50,0.015
2020-07-02,-0.983666,0.042051,-0.258169,0.288388,0.0,-0.705688,0.0,0.205763,47.2482,25,0.2078,3156.56,50,0.015
2020-07-17,-0.062048,0.37735,-0.966685,0.322092,0.0,-0.435172,0.0,-0.959284,49.3946,31,0.2172,3218.04,50,0.015
2020-07-20,-0.174837,0.120658,-0.792992,0.258994,0.0,-0.38531,0.0,-1.688847,48.3286,28,0.2078,3226.87,50,0.015
2020-07-21,-0.30548,0.059125,-0.635093,0.172415,0.0,-0.380586,0.0,-1.826483,47.8113,27,0.1975,3271.02,50,0.015
2020-07-22,-0.159198,0.242003,-0.940961,0.241686,0.0,-0.434659,0.0,-1.342246,48.59,26,0.2058,3263.86,50,0.015
2020-07-23,-0.152024,0.194385,-1.11133,0.132391,0.0,-0.546238,0.0,-0.413439,48.5653,25,0.1948,3268.38,50,0.015
2020-07-24,0.15231,0.361124,-0.964905,0.310212,0.0,-0.457103,0.0,-0.389022,50.1448,31,0.2205,3216.5,50,0.015
2020-07-27,-0.051961,0.22789,-0.675771,0.213577,0.0,-0.343084,0.0,-0.306192,49.6094,28,0.2057,3232.2,50,0.015
2020-07-28,-0.09336,0.072289,0.233547,0.164333,0.0,-0.269413,0.0,-0.216909,49.9666,27,0.1997,3231.88,50,0.015
2020-07-29,-0.073458,0.079228,-1.074426,0.11219,0.0,-0.077811,0.0,-0.113364,49.1491,26,0.1983,3240.32,50,0.015
2020-07-30,0.341147,0.240676,-0.859232,0.299961,0.0,-0.278105,0.0,-0.332203,50.6526,25,0.2227,3212.0,50,0.015
2020-07-31,0.184713,0.115528,-0.403195,0.235085,0.0,-0.272877,0.0,-0.377433,50.2613,26,0.2099,3241.66,50,0.015
2020-08-03,0.022098,0.2503,-0.832897,0.182908,0.0,-0.175936,0.0,-0.137291,49.9193,32,0.2063,3295.98,50,0.015
2020-08-04,-0.134963,0.024662,-0.717168,0.034782,0.0,-0.087208,0.0,0.050886,49.1286,29,0.1953,3299.69,50,0.015
2020-08-05,-0.247032,0.095355,-1.102751,-0.040182,0.0,-0.065327,0.0,0.171454,48.6511,28,0.1877,3326.8,50,0.015
2020-08-06,-0.298684,0.045748,-1.028944,-0.069366,0.0,-0.042257,0.0,0.126603,48.4386,27,0.1837,3329.73,50,0.015
2020-08-07,-0.397895,0.113731,-1.203667,-0.147459,0.0,-0.143311,0.0,-0.075988,47.8673,26,0.1752,3344.88,50,0.015
2020-08-10,-0.183275,0.211131,-1.406421,-0.117147,0.0,-0.07313,0.0,-0.301795,48.4392,25,0.1804,3358.39,50,0.015
2020-08-11,0.295348,0.283014,-1.632251,-0.135505,0.0,-0.057873,0.0,-1.125129,49.1749,31,0.1804,3363.95,50,0.015
2020-08-12,0.762971,0.369718,-1.843361,-0.179735,0.0,-0.159844,0.0,-2.199567,49.6429,30,0.1784,3370.04,50,0.015
2020-08-13,0.788183,0.226275,-1.595206,-0.210397,0.0,-0.13531,0.0,-2.482595,49.4546,29,0.1768,3380.62,50,0.015
2020-08-14,0.797154,0.265236,-1.642823,-0.164398,0.0,-0.266707,0.0,-1.880945,49.7553,28,0.1799,3367.7,50,0.015
2020-08-17,0.706505,0.20622,-1.244833,-0.281261,0.0,-0.271568,0.0,-0.776897,50.1009,25,0.1739,3380.86,50,0.015
2020-08-18,0.72803,0.12211,-1.343154,-0.333491,0.0,-0.148643,0.0,-0.176898,50.2524,27,0.1676,3380.21,50,0.015
2020-08-19,0.691288,0.113855,-1.635609,-0.400769,0.0,-0.172324,0.0,-0.225544,49.7612,26,0.1644,3392.4,50,0.015
2020-08-20,0.79699,0.235037,-1.192358,-0.258224,0.0,-0.258433,0.0,-0.196281,50.7648,25,0.1761,3370.76,50,0.015
2020-08-21,1.086386,0.60969,-2.222843,-0.290381,0.0,-0.240537,0.0,-0.532186,51.2149,31,0.1746,3384.24,50,0.015
2020-08-24,0.941957,0.326547,-1.95248,-0.348956,0.0,-0.297237,0.0,-0.485156,50.3828,28,0.1697,3421.74,50,0.015
2020-08-25,0.962665,0.5015,-2.538171,-0.353948,0.0,-0.352966,0.0,-0.47261,50.2589,27,0.1708,3429.13,50,0.015
2020-08-26,0.849856,0.117965,-1.81077,-0.511426,0.0,-0.256491,0.0,-0.324029,49.7263,26,0.1636,3449.06,50,0.015
2020-08-27,1.226807,0.283488,-2.060189,-0.168266,0.0,-0.341433,0.0,-0.103171,51.3404,25,0.181,3481.16,50,0.015
2020-08-28,1.447995,0.48984,-2.379546,-0.080286,0.0,-0.435033,0.0,-0.340279,51.9704,26,0.1948,3489.2,50,0.015
2020-08-31,1.639244,0.670766,-2.758409,-0.101404,0.0,-0.311858,0.0,-0.690873,52.4235,32,0.1926,3504.2,50,0.015
2020-09-01,1.754113,0.788275,-3.143185,0.058045,0.0,-0.403263,0.0,-0.761418,52.7504,31,0.2017,3505.41,50,0.015
2020-09-02,1.680695,0.853371,-2.910193,0.050043,0.0,-0.516671,0.0,-0.461676,52.9079,30,0.2007,3543.49,50,0.015
2020-09-03,1.726909,0.702255,-2.95137,0.093818,0.0,-0.575825,0.0,-0.205469,52.8229,29,0.2045,3547.64,50,0.015
2020-09-04,1.452079,1.286985,-2.718211,0.564393,0.0,-0.596035,0.0,1.982847,55.2716,28,0.2729,3422.17,50,0.015
2020-09-11,0.456463,0.269007,-1.068527,0.306405,2.078517,-0.703859,0.0,3.478757,54.8137,31,0.2322,3347.52,50,0.015
2020-09-14,0.142802,-0.149037,-0.171159,0.193214,2.573479,-0.637745,0.0,3.760087,54.5423,28,0.2156,3393.08,50,0.015
